table,category,subcategory,roll_display,roll_low,roll_high,name,reroll,page,page_status
R3,Armor & Shields,,691-696,691,696,Discus,False,232,filled
R3,Armor & Shields,,697-702,697,702,of Dragon Protection,False,1094,filled
R3,Armor & Shields,,703-709,703,709,Dragonscale,False,1095,filled
R3,Armor & Shields,,710-715,710,715,Dragonshield,False,1095,filled
R3,Armor & Shields,,716-721,716,721,Dzance's Enchanted,False,21,filled
R3,Armor & Shields,,722-727,722,727,of Electricity,False,74,filled
R3,Armor & Shields,,728-733,728,733,of Energy Drain,False,1095,filled
R3,Armor & Shields,,734-739,734,739,of Energy Drain II,False,1095,filled
R3,Armor & Shields,,740-745,740,745,of Etherealness,False,74; 82,filled
R3,Armor & Shields,,746-751,746,751,Fire's,False,1481,filled
R3,Armor & Shields,,752-757,752,757,of Fly,False,1096,filled
R3,Armor & Shields,,758-763,758,763,of Gaseous Form,False,855; 870,filled
R3,Armor & Shields,,764-769,764,769,Goblin of the Pomarj,False,1096,filled
R3,Armor & Shields,,770-775,770,775,of Greyhawk,False,912,filled
R3,Armor & Shields,,776-781,776,781,Grimjaw,False,1097,filled
R3,Armor & Shields,,782-787,782,787,of Haste,False,1097,filled
R3,Armor & Shields,,788-793,788,793,Hastezini's,False,1097,filled
R3,Armor & Shields,,794-799,794,799,Hawkstone's Bulwark,False,1097,filled
R3,Armor & Shields,,800-805,800,805,Holy,False,1505,filled
R3,Armor & Shields,,806-812,806,812,of the Holy,False,1505,filled
R3,Armor & Shields,,813-818,813,818,of Huma,False,1098,filled
R3,Armor & Shields,,819-824,819,824,of Invisibility,False,771,filled
R3,Armor & Shields,,825-830,825,830,Kirith-Kanoi,False,1098,filled
R3,Armor & Shields,,831-836,831,836,Laduguer's,False,1099,filled
R3,Armor & Shields,,837-842,837,842,Laeral's Spell,False,1099,filled
R3,Armor & Shields,,843-848,843,848,of Lorin,False,1099,filled
R3,Armor & Shields,,849-854,849,854,Magical Defense,False,1099,filled
R3,Armor & Shields,,855-860,855,860,Medicine,False,1099,filled
R3,Armor & Shields,,861-866,861,866,of Medusae,False,1099,filled
R3,Armor & Shields,,867-872,867,872,Missile Attractor,False,1100,filled
R3,Armor & Shields,,873-878,873,878,Missile Deflector,False,1100,filled
R3,Armor & Shields,,879-884,879,884,Noj's Missile Attractor,False,89,filled
R3,Armor & Shields,,885-890,885,890,of Olynthos,False,1386,filled
R3,Armor & Shields,,891-896,891,896,Petrified,True,22,filled
R3,Armor & Shields,,897-902,897,902,of Proof Against. . . .,False,826,filled
R3,Armor & Shields,,903-909,903,909,of Proof against Cold,False,1476,filled
R3,Armor & Shields,,910-915,910,915,of Proof against Electricity,False,1101,filled
R3,Armor & Shields,,916-921,916,921,of Proof against Fire,False,1101,filled
R3,Armor & Shields,,922-927,922,927,Quirks,True,443,filled
R3,Armor & Shields,,928-933,928,933,Raji's of the Holy,False,1505,filled
R3,Armor & Shields,,934,934,934,of Reflection,False,886,filled
R3,Armor & Shields,,935-945,935,945,of Remove Curse,False,82,filled
R3,Armor & Shields,,946-951,946,951,Reptar's Wall,False,1103,filled
R3,Armor & Shields,,952-957,952,957,Shoon's Buckler,False,1103,filled
R3,Armor & Shields,,958-963,958,963,Sticky,False,1104,filled
R3,Armor & Shields,,964-969,964,969,Thurbrand's Protector,False,1105,filled
R3,Armor & Shields,,970-975,970,975,Tortoise,False,1105,filled
R3,Armor & Shields,,976-981,976,981,Thillonrian of Berserking,False,1105,filled
R3,Armor & Shields,,982-987,982,987,White,False,1105,filled
R3,Armor & Shields,,988-993,988,993,Wood-Iron,True,1105,filled
R3,Armor & Shields,,994-1000,994,1000,Yondalla's,False,1106,filled
