table,category,subcategory,roll_display,roll_low,roll_high,name,reroll,page,page_status
A,Magical Liquids,,140-141,140,141,Crab Apple,False,767,filled
A,Magical Liquids,,142-143,142,143,of Crossing,False,767,filled
A,Magical Liquids,,144-145,144,145,Cumin Seed,False,767; 902,filled
A,Magical Liquids,,146-147,146,147,Cypress Seed,False,767; 902,filled
A,Magical Liquids,,148-149,148,149,of Damnation,False,767,filled
A,Magical Liquids,,150,150,150,Dendan,False,767,filled
A,Magical Liquids,,151-152,151,152,Desire Eme's,False,902,filled
A,Magical Liquids,,153-154,153,154,of Dexterity,False,767,filled
A,Magical Liquids,,155-156,155,156,of Disenchantment,False,767,filled
A,Magical Liquids,,157-158,157,158,Doas Isay's,False,902,filled
A,Magical Liquids,,159-160,159,160,Double Cross,False,902,filled
A,Magical Liquids,,161,161,161,of Dragon's Blood,False,902,filled
A,Magical Liquids,,162-163,162,163,of Dream,False,902,filled
A,Magical Liquids,,164-165,164,165,of the Dryad,False,768,filled
A,Magical Liquids,,166-167,166,167,of Elasticity,False,865; 866,filled
A,Magical Liquids,,168-169,168,169,of Elemental Invulnerability,False,768,filled
A,Magical Liquids,,170-171,170,171,of Enchantment,False,1512,filled
A,Magical Liquids,,172,172,172,of Enchantment II,False,1512,filled
A,Magical Liquids,,173-174,173,174,of Eternal Fire,False,768,filled
A,Magical Liquids,,175-176,175,176,of Etherealness,False,74; 82,filled
A,Magical Liquids,,177-178,177,178,Eucalyptus,False,769; 903,filled
A,Magical Liquids,,179-180,179,180,of Eve,False,903,filled
A,Magical Liquids,,181-182,181,182,of the Evil Eye,False,360,filled
A,Magical Liquids,,183-184,183,184,Excisement,False,769,filled
A,Magical Liquids,,185,185,185,of Exodus,False,769,filled
A,Magical Liquids,,186-187,186,187,of the Feasts,False,769,filled
A,Magical Liquids,,188-189,188,189,of Feather Falling,False,195,filled
A,Magical Liquids,,190-191,190,191,of Fiery Burning,False,769,filled
A,Magical Liquids,,192-193,192,193,of Fire Stilling,False,769,filled
A,Magical Liquids,,194-195,194,195,Five Finger Grass,False,903,filled
A,Magical Liquids,,196,196,196,Frangi Pani,False,770; 903,filled
A,Magical Liquids,,197-198,197,198,of Fumbling,False,770,filled
A,Magical Liquids,,199-200,199,200,Galangale's,False,770,filled
A,Magical Liquids,,201-202,201,202,Gardenia,False,770,filled
A,Magical Liquids,,203-204,203,204,Getaway's,False,903,filled
A,Magical Liquids,,205-206,205,206,Grape,False,903,filled
A,Magical Liquids,,207,207,207,of Great Devotion,False,770,filled
A,Magical Liquids,,208-209,208,209,of Hair Replacement,False,770,filled
A,Magical Liquids,,210-211,210,211,of High Conquering,False,770,filled
A,Magical Liquids,,212-213,212,213,of High John the Conqueror,False,904,filled
A,Magical Liquids,,214-215,214,215,Hindu Grass,False,771; 904,filled
A,Magical Liquids,,216-217,216,217,Honeysuckle,False,904,filled
A,Magical Liquids,,218,218,218,of Horridness,False,771,filled
A,Magical Liquids,,219-220,219,220,Hypnotic,False,904,filled
A,Magical Liquids,,221-222,221,222,Hysspo,False,771,filled
A,Magical Liquids,,223-224,223,224,of Immovability,False,771,filled
A,Magical Liquids,,225-226,225,226,of Impact,False,771,filled
A,Magical Liquids,,227-228,227,228,Invisibility,False,771,filled
A,Magical Liquids,,229-230,229,230,of Invulnerability,False,755,filled
A,Magical Liquids,,231,231,231,Jamaica,False,771,filled
A,Magical Liquids,,232-233,232,233,Jannis's Aroma of Nightmares,False,772,filled
A,Magical Liquids,,234-235,234,235,Jazper's of Permanent Etherealness,False,772,filled
A,Magical Liquids,,236-237,236,237,Jezebel,False,772,filled
A,Magical Liquids,,238-239,238,239,of Jinx Removing,False,905,filled
A,Magical Liquids,,240-241,240,241,Jo's Liquid Road,False,772,filled
A,Magical Liquids,,242,242,242,Kludde,False,772,filled
A,Magical Liquids,,243-244,243,244,Lavender,False,772,filled
A,Magical Liquids,,245-246,245,246,of Life,False,905,filled
A,Magical Liquids,,247-248,247,248,of Lighting,False,374,filled
A,Magical Liquids,,249-250,249,250,of Lightning Bolts,False,772,filled
A,Magical Liquids,,251-252,251,252,Lily of the Valley,False,905,filled
A,Magical Liquids,,253,253,253,of Lorn,False,773,filled
A,Magical Liquids,,254-255,254,255,of Luminescence,False,773,filled
A,Magical Liquids,,256-257,256,257,Magnolia,False,773,filled
A,Magical Liquids,,258-259,258,259,of Manpower,False,773,filled
A,Magical Liquids,,260-261,260,261,Maybel's Insect Charm,False,773,filled
A,Magical Liquids,,262-263,262,263,of Mercury,False,905,filled
A,Magical Liquids,,264,264,264,of Metal Fatigue,False,773,filled
A,Magical Liquids,,265-266,265,266,Mojo,False,774,filled
A,Magical Liquids,,267-268,267,268,of Monster Repulsion,False,774,filled
A,Magical Liquids,,269-270,269,270,Moon,False,380; 390,filled
A,Magical Liquids,,271-272,271,272,Musk,False,774,filled
A,Magical Liquids,,273-274,273,274,Narcissus,False,774,filled
A,Magical Liquids,,275-276,275,276,of Neutral Scent,False,774,filled
A,Magical Liquids,,277,277,277,of New life,False,906,filled
A,Magical Liquids,,278-279,278,279,Nine Mystery,False,774,filled
A,Magical Liquids,,280-281,280,281,Obeah,False,906,filled
A,Magical Liquids,,282-283,282,283,of Obedience,False,775,filled
A,Magical Liquids,,284-285,284,285,of Obedience,False,775,filled
A,Magical Liquids,,286-287,286,287,Olibanum,False,775,filled
A,Magical Liquids,,288,288,288,of Permanent Disenchantment,False,775,filled
A,Magical Liquids,,289-290,289,290,of Petrification,False,654,filled
A,Magical Liquids,,291-292,291,292,of Phosphorescence,False,775,filled
A,Magical Liquids,,293-294,293,294,of Phosphorus,False,775,filled
A,Magical Liquids,,295-296,295,296,of the Pickpocket,False,775,filled
A,Magical Liquids,,297-298,297,298,of Power,False,907,filled
A,Magical Liquids,,299,299,299,of Preservation,False,216,filled
A,Magical Liquids,,300-301,300,301,Primrose,False,776,filled
A,Magical Liquids,,302-303,302,303,Reptila's Curdled Death,False,776,filled
A,Magical Liquids,,304-305,304,305,of Reversibility,False,909,filled
A,Magical Liquids,,306-307,306,307,of Romance,False,776,filled
A,Magical Liquids,,308-309,308,309,Rosemary,False,909,filled
A,Magical Liquids,,310,310,310,Rue,False,909,filled
A,Magical Liquids,,311,311,311,of Rust Proofing,False,776,filled
A,Magical Liquids,,312,312,312,Sandalwood,False,909,filled
A,Magical Liquids,,313-314,313,314,of Scents,False,777,filled
A,Magical Liquids,,315-316,315,316,of Scribes,False,777,filled
A,Magical Liquids,,317-318,317,318,of Scrying,False,777,filled
A,Magical Liquids,,319-320,319,320,of Sharpness,False,777,filled
A,Magical Liquids,,321-322,321,322,of Slipperiness,False,777,filled
A,Magical Liquids,,323,323,323,Snake,False,910,filled
A,Magical Liquids,,324-325,324,325,Solomon's,False,910,filled
A,Magical Liquids,,326-327,326,327,Spikenard,False,910,filled
A,Magical Liquids,,328-329,328,329,Spirit,False,706,filled
A,Magical Liquids,,330-331,330,331,of Stillness,False,778,filled
A,Magical Liquids,,332-333,332,333,of Stone Passage,False,778,filled
A,Magical Liquids,,334,334,334,of Sulfur,False,778,filled
A,Magical Liquids,,335-336,335,336,of Time,False,1252,filled
A,Magical Liquids,,337-338,337,338,of Timelessness,False,778,filled
A,Magical Liquids,,339-340,339,340,Trinity,False,910,filled
A,Magical Liquids,,341-342,341,342,of Unlocking,False,633,filled
A,Magical Liquids,,343-344,343,344,Verbena,False,779,filled
A,Magical Liquids,,345,345,345,of Vibration,False,779,filled
A,Magical Liquids,,346-347,346,347,Virgin Olive,False,910,filled
A,Magical Liquids,,348-349,348,349,of Vision,False,252,filled
A,Magical Liquids,,350-351,350,351,of Voodoo,False,911,filled
A,Magical Liquids,,352-353,352,353,of Will Power,False,779,filled
A,Magical Liquids,,354-355,354,355,Wintergreen,False,911,filled
A,Magical Liquids,,356,356,356,of Wishing,False,1527,filled
A,Magical Liquids,,357-358,357,358,Witch's,False,1497,filled
A,Magical Liquids,,359-360,359,360,Xyz,False,779,filled
A,Magical Liquids,,361-362,361,362,Ylang Ylang,False,779,filled
A,Magical Liquids,,363-364,363,364,Zodiac,False,779,filled
A,Magical Liquids,,365-366,365,366,Zula Zula,False,780,filled
A,Magical Liquids,,367-368,367,368,of Blessing,False,780,filled
A,Magical Liquids,,369,369,369,Courtesan's Cream,False,780,filled
A,Magical Liquids,,370-371,370,371,of Far Seeing (Ashen),False,528,filled
A,Magical Liquids,,372-373,372,373,of Far Seeing (Black),False,675,filled
A,Magical Liquids,,374-375,374,375,of Far Seeing (Blue),False,528,filled
A,Magical Liquids,,376-377,376,377,of Far Seeing (Bluish),False,528,filled
A,Magical Liquids,,378-379,378,379,of Far Seeing (Clear),False,528,filled
A,Magical Liquids,,380,380,380,of Far Seeing (Copper),False,528,filled
A,Magical Liquids,,381-382,381,382,of Far Seeing (Golden),False,1303,filled
A,Magical Liquids,,383-384,383,384,of Far Seeing (Gray),False,528,filled
A,Magical Liquids,,385-386,385,386,of Far Seeing (Silver),False,274,filled
A,Magical Liquids,,387-388,387,388,of Far Seeing (White),False,274,filled
A,Magical Liquids,,389-390,389,390,of Flying,False,1513,filled
A,Magical Liquids,,391,391,391,of Healing,False,1324,filled
A,Magical Liquids,,392-393,392,393,of Healing II,False,1324,filled
A,Magical Liquids,,394-395,394,395,Keoghtom's,False,780,filled
A,Magical Liquids,,396-397,396,397,of Mage Smelling,False,781,filled
A,Magical Liquids,,398-399,398,399,Poison,False,151,filled
A,Magical Liquids,,400-401,400,401,of Recovery,False,1082,filled
A,Magical Liquids,,402,402,402,of Scar Removal,False,781,filled
A,Magical Liquids,,403-404,403,404,of Scarring,False,781,filled
A,Magical Liquids,,405-406,405,406,of Second Sight,False,781,filled
A,Magical Liquids,,407-408,407,408,of Soothing,False,782,filled
A,Magical Liquids,,409-410,409,410,Tanning,False,782,filled
A,Magical Liquids,,411-412,411,412,Padriac's Portable Purveyor,False,802,filled
A,Magical Liquids,,413-414,413,414,Aroma of Dreams,False,823,filled
A,Magical Liquids,,415,415,415,Curdled Death,False,823,filled
A,Magical Liquids,,416-417,416,417,Elyse,False,824,filled
A,Magical Liquids,,418-419,418,419,Essence of Darkness,False,446; 824,filled
A,Magical Liquids,,420-421,420,421,Murdock's Insect Ward,False,825,filled
A,Magical Liquids,,422-423,422,423,Starella's Aphrodisiac,False,825,filled
A,Magical Liquids,,424-425,424,425,Grades of Overwhelming Love,False,828,filled
A,Magical Liquids,,426,426,426,of Beauty,False,828,filled
A,Magical Liquids,,427-428,427,428,of Drunkenness,False,865,filled
A,Magical Liquids,,429-430,429,430,of Drunkenness II,False,865,filled
A,Magical Liquids,,431-432,431,432,Durimal's Merry Blend,False,828,filled
A,Magical Liquids,,433-434,433,434,Durimal's Potent Draft,False,828,filled
A,Magical Liquids,,435-436,435,436,Durimal's Sovereign Tonic,False,828,filled
A,Magical Liquids,,437,437,437,of Glibness,False,828,filled
A,Magical Liquids,,438-439,438,439,of Love,False,828,filled
A,Magical Liquids,,440-441,440,441,of Persuasiveness,False,829,filled
A,Magical Liquids,,442-443,442,443,Quirks*,True,443,filled
A,Magical Liquids,,444-445,444,445,of Stammering and Stuttering,False,830,filled
A,Magical Liquids,,446-447,446,447,Bell's Palette of Identity,False,836,filled
A,Magical Liquids,,448,448,448,of Blackmoor (Red),False,807,filled
A,Magical Liquids,,449-450,449,450,of Blackmoor (Blue),False,101,filled
A,Magical Liquids,,451-452,451,452,of Blackmoor (Green),False,836,filled
A,Magical Liquids,,453-454,453,454,of Blackmoor (Black),False,675,filled
A,Magical Liquids,,455-456,455,456,of Blackmoor (White),False,1105,filled
A,Magical Liquids,,457-458,457,458,of Blackmoor (Brown),False,332,filled
A,Magical Liquids,,459-460,459,460,of Longevity,False,855; 877,filled
A,Magical Liquids,,461,461,461,Nolzur's Marvelous,False,837,filled
A,Magical Liquids,,462-463,462,463,Yellow Kohl,False,837,filled
A,Magical Liquids,,464-465,464,465,of Absorption,False,1093,filled
A,Magical Liquids,,466-467,466,467,of Advanced Meditation,False,854,filled
A,Magical Liquids,,468-469,468,469,of Agility,False,854,filled
A,Magical Liquids,,470-471,470,471,of Ageing,False,854,filled
A,Magical Liquids,,472,472,472,of Alternate Profession,False,854,filled
A,Magical Liquids,,473-474,473,474,of Ambrosia,False,854,filled
A,Magical Liquids,,475-476,475,476,Amalgamous Type I,False,854,filled
A,Magical Liquids,,477-478,477,478,Amalgamous Type II,False,854,filled
A,Magical Liquids,,479-480,479,480,Amalgamous Type III,False,854,filled
A,Magical Liquids,,481-482,481,482,of Animal Control,False,947,filled
A,Magical Liquids,,483,483,483,Antidote,False,855,filled
A,Magical Liquids,,484-485,484,485,of Anti-Magic,False,741,filled
A,Magical Liquids,,486-487,486,487,Anti-Sleep,False,855,filled
A,Magical Liquids,,488-489,488,489,of Arcane Comprehension,False,856,filled
A,Magical Liquids,,490-491,490,491,of Archmagedom,False,856,filled
A,Magical Liquids,,492-493,492,493,of Black Sight,False,856,filled
A,Magical Liquids,,494,494,494,of Blending,False,838,filled
A,Magical Liquids,,495-496,495,496,of Blindness,False,229,filled
A,Magical Liquids,,497-498,497,498,of Bouncing,False,856,filled
A,Magical Liquids,,499-500,499,500,of Bubbles,False,856,filled
A,Magical Liquids,,501-502,501,502,of Chameleon Power,False,952,filled
A,Magical Liquids,,503-504,503,504,of Childishness,False,857,filled
A,Magical Liquids,,505-506,505,506,of Clairaudience,False,953,filled
A,Magical Liquids,,507,507,507,of Clairvoyance,False,1510,filled
A,Magical Liquids,,508-509,508,509,of Clarity,False,857,filled
A,Magical Liquids,,510-511,510,511,Clay,False,857,filled
A,Magical Liquids,,512-513,512,513,Clean and Dry,False,857,filled
A,Magical Liquids,,514-515,514,515,Clearwater,False,857,filled
A,Magical Liquids,,516-517,516,517,of Climbing,False,1043,filled
A,Magical Liquids,,518,518,518,of Controlling Damage,False,858,filled
A,Magical Liquids,,519-520,519,520,of Cold Resistance,False,858,filled
A,Magical Liquids,,521-522,521,522,of Confusion,False,901,filled
A,Magical Liquids,,523-524,523,524,of Contact Disruption,False,858,filled
A,Magical Liquids,,525-526,525,526,of the Corrosive Touch,False,858,filled
A,Magical Liquids,,527-528,527,528,of Craftsmanship,False,859,filled
A,Magical Liquids,,529,529,529,of Delayed Power,False,907,filled
A,Magical Liquids,,530-531,530,531,of Cure Disease,False,859,filled
A,Magical Liquids,,532-533,532,533,of Curing Lycanthropy,False,859,filled
A,Magical Liquids,,534-535,534,535,of Danger Detection,False,859,filled
A,Magical Liquids,,536-537,536,537,Dark Draft of the Voodoo Masters,False,859,filled
A,Magical Liquids,,538-539,538,539,of Deafness,False,1557,filled
A,Magical Liquids,,540,540,540,of Defense,False,241,filled
A,Magical Liquids,,541-542,541,542,of Deftness (Dex 17),False,860,filled
A,Magical Liquids,,543-544,543,544,of Deftness (Dex 18),False,860,filled
A,Magical Liquids,,545-546,545,546,of Deftness (Dex 19),False,860,filled
A,Magical Liquids,,547-548,547,548,of Deftness (Dex 20),False,860,filled
A,Magical Liquids,,549-550,549,550,of Deftness (Dex 21),False,860,filled
A,Magical Liquids,,551-552,551,552,of Delusion,False,519,filled
A,Magical Liquids,,553,553,553,of Digestion,False,860,filled
A,Magical Liquids,,554-555,554,555,of Digging,False,860,filled
A,Magical Liquids,,556-557,556,557,of Diminution,False,860,filled
A,Magical Liquids,,558-559,558,559,of Direction,False,860,filled
A,Magical Liquids,,560-561,560,561,of the Dracolich,False,861,filled
A,Magical Liquids,,562-563,562,563,of Dragon Breath,False,431,filled
A,Magical Liquids,,564,564,564,of Amethyst Dragon Breath,False,1448,filled
A,Magical Liquids,,565-566,565,566,of Black Dragon Breath,False,1448,filled
A,Magical Liquids,,567-568,567,568,of Blue Dragon Breath,False,1448,filled
A,Magical Liquids,,569-570,569,570,of Brass Dragon Breath,False,1448,filled
A,Magical Liquids,,571-572,571,572,of Bronze Dragon Breath,False,1448,filled
A,Magical Liquids,,573-574,573,574,of Brown Dragon Breath,False,1448,filled
A,Magical Liquids,,575,575,575,of Cloud Dragon Breath,False,1448,filled
A,Magical Liquids,,576-577,576,577,of Copper Dragon Breath,False,1448,filled
A,Magical Liquids,,578-579,578,579,of Crystal Dragon Breath,False,1448,filled
A,Magical Liquids,,580-581,580,581,of Deep Dragon Breath,False,1448,filled
A,Magical Liquids,,582-583,582,583,of Emerald Dragon Breath,False,1448,filled
A,Magical Liquids,,584-585,584,585,of Gold Dragon Breath,False,1448,filled
A,Magical Liquids,,586,586,586,of Green Dragon Breath,False,1448,filled
A,Magical Liquids,,587-588,587,588,of Mercury Dragon Breath,False,1448,filled
A,Magical Liquids,,589-590,589,590,of Mist Dragon Breath,False,1448,filled
A,Magical Liquids,,591-592,591,592,of Red Dragon Breath,False,1448,filled
A,Magical Liquids,,593-594,593,594,of Sapphire Dragon Breath,False,205,filled
A,Magical Liquids,,595-596,595,596,of Shadow Dragon Breath,False,1448,filled
A,Magical Liquids,,597-598,597,598,of Silver Dragon Breath,False,1448,filled
A,Magical Liquids,,599,599,599,of Steel Dragon Breath,False,1448,filled
A,Magical Liquids,,600-601,600,601,of Topaz Dragon Breath,False,1448,filled
A,Magical Liquids,,602-603,602,603,of White Dragon Breath,False,1448,filled
A,Magical Liquids,,604-605,604,605,of Yellow Dragon Breath,False,1448,filled
A,Magical Liquids,,606-607,606,607,of Dragon Control,False,864,filled
A,Magical Liquids,,608-609,608,609,of Dragon Control II,False,864,filled
A,Magical Liquids,,610,610,610,of Dragon Control III,False,864,filled
A,Magical Liquids,,611-612,611,612,of Dragon Sight,False,865,filled
A,Magical Liquids,,613-614,613,614,Dragon's Blood,False,902,filled
A,Magical Liquids,,615-616,615,616,of Dreaming,False,865,filled
A,Magical Liquids,,617-618,617,618,of Dreamspeech,False,865,filled
A,Magical Liquids,,619-620,619,620,of Drunkenness,False,865,filled
A,Magical Liquids,,621,621,621,of Elasticity,False,865; 866,filled
A,Magical Liquids,,622-623,622,623,of Elasticity II,False,865; 866,filled
A,Magical Liquids,,624-625,624,625,of Elemental Control,False,866,filled
A,Magical Liquids,,626-627,626,627,of Elemental Form,False,866,filled
A,Magical Liquids,,628-629,628,629,of Enlightenment,False,727,filled
A,Magical Liquids,,630-631,630,631,of ESP,False,1512,filled
A,Magical Liquids,,632,632,632,of Ethereality,False,74,filled
A,Magical Liquids,,633-636,633,636,of Explosions,False,89,filled
A,Magical Liquids,,637-638,637,638,Vial of Explosions,False,867,filled
A,Magical Liquids,,639-640,639,640,of Extra-Healing,False,868,filled
A,Magical Liquids,,641-642,641,642,of Fire Breath,False,868,filled
A,Magical Liquids,,643-644,643,644,of Fire Resistance,False,1053,filled
A,Magical Liquids,,645,645,645,of Fire Vulnerability,False,868,filled
A,Magical Liquids,,646-647,646,647,of Fluidness,False,868,filled
A,Magical Liquids,,648-649,648,649,of Flying,False,1513,filled
A,Magical Liquids,,650-651,650,651,of Forewarning,False,869,filled
A,Magical Liquids,,652-653,652,653,of Forgetfulness,False,420,filled
A,Magical Liquids,,654-655,654,655,of Forgetfulness II,False,420,filled
A,Magical Liquids,,656,656,656,of Fortitude,False,869,filled
A,Magical Liquids,,657-658,657,658,Foul Water,False,869,filled
A,Magical Liquids,,659-660,659,660,of Freedom,False,815,filled
A,Magical Liquids,,661-662,661,662,of Fresh Air,False,869,filled
A,Magical Liquids,,663-664,663,664,of Fright,False,869,filled
A,Magical Liquids,,665-666,665,666,of Frost Resistance,False,351,filled
A,Magical Liquids,,667,667,667,of Fur Growth,False,870,filled
A,Magical Liquids,,668-669,668,669,of Gaseous Form,False,855; 870,filled
A,Magical Liquids,,670-672,670,672,of Genius,False,870,filled
A,Magical Liquids,,673-674,673,674,of Ghostliness,False,870,filled
A,Magical Liquids,,675-676,675,676,of Giant Control,False,870,filled
A,Magical Liquids,,677,677,677,of Giant Control II,False,870,filled
A,Magical Liquids,,678,678,678,of Giant Strength,False,871,filled
A,Magical Liquids,,679-680,679,680,Glitz & Klax's,True,871,filled
A,Magical Liquids,,681-682,681,682,of Gluttony,False,871,filled
A,Magical Liquids,,683-684,683,684,of Golden Silence,False,871,filled
A,Magical Liquids,,685-686,685,686,of Good Humor,False,871,filled
A,Magical Liquids,,687-688,687,688,Gray Slumber,False,871,filled
A,Magical Liquids,,689-690,689,690,of Greensprouting,False,871,filled
A,Magical Liquids,,691,691,691,of Growth,False,872,filled
A,Magical Liquids,,692-693,692,693,of Healing,False,1324,filled
A,Magical Liquids,,694-695,694,695,of Heroism,False,893,filled
A,Magical Liquids,,696-697,696,697,Horn of Plenty,False,872,filled
A,Magical Liquids,,698-699,698,699,of Housecat Control,False,872,filled
A,Magical Liquids,,700-701,700,701,of Human Control,False,970,filled
A,Magical Liquids,,702,702,702,Hummingbird Nectar,False,873,filled
A,Magical Liquids,,703-704,703,704,of Immunity,False,971,filled
A,Magical Liquids,,705-706,705,706,of Immunization From Lycanthropes,False,873,filled
A,Magical Liquids,,707-708,707,708,of Infravision,False,455,filled
A,Magical Liquids,,709-710,709,710,of Inner Strength,False,873,filled
A,Magical Liquids,,711-712,711,712,of Insulation,False,873,filled
A,Magical Liquids,,713,713,713,of Intensity,False,873,filled
A,Magical Liquids,,714-715,714,715,of Invisibility,False,771,filled
A,Magical Liquids,,716-717,716,717,of Invulnerability,False,755,filled
A,Magical Liquids,,718-719,718,719,of Iron Handedness,False,873,filled
A,Magical Liquids,,720-721,720,721,Istar's Truth,False,874,filled
A,Magical Liquids,,722-723,722,723,Kanzaz,False,874,filled
A,Magical Liquids,,724,724,724,Kur's Drink,False,874,filled
A,Magical Liquids,,725-726,725,726,of Language Learning,False,874,filled
A,Magical Liquids,,727-728,727,728,of Lethargy,False,874,filled
A,Magical Liquids,,729-730,729,730,of Levitation,False,483,filled
A,Magical Liquids,,731-732,731,732,of Lichdom,False,874,filled
A,Magical Liquids,,733-734,733,734,of Life Stealing,False,1380,filled
A,Magical Liquids,,735-736,735,736,of Life Suspension,False,876,filled
A,Magical Liquids,,737,737,737,of Lightning Form,False,877,filled
A,Magical Liquids,,738-739,738,739,of Longevity,False,855; 877,filled
A,Magical Liquids,,740-741,740,741,Love,False,828,filled
A,Magical Liquids,,742-743,742,743,of Luck,False,351,filled
A,Magical Liquids,,744-745,744,745,of Lycanthropy,False,1115,filled
A,Magical Liquids,,746-747,746,747,Mage Wine,False,877,filled
A,Magical Liquids,,748,748,748,of Magic Blocking,False,877,filled
A,Magical Liquids,,749-750,749,750,of Magic Enhancement,False,877,filled
A,Magical Liquids,,751-752,751,752,of Magic Peas,False,878,filled
A,Magical Liquids,,753-754,753,754,of Magic Resistance,False,36,filled
A,Magical Liquids,,755-756,755,756,of Magic Resistance II,False,36,filled
