table,category,subcategory,roll_display,roll_low,roll_high,name,reroll,page,page_status
I,Misc: Clothing,,731-736,731,736,of Holding,False,1514,filled
I,Misc: Clothing,,737-742,737,742,H'Veyk's of Immediate Access,False,1011,filled
I,Misc: Clothing,,743-749,743,749,Jellaba of Concealment,False,1011,filled
I,Misc: Clothing,,750-755,750,755,Jellaba of Eyes,False,1011,filled
I,Misc: Clothing,,756-761,756,761,Jellaba of Scintillating Colors,False,1011,filled
I,Misc: Clothing,,762-767,762,767,Kaftan of Ogrishness,False,1013,filled
I,Misc: Clothing,,768-773,768,773,Marion's of Blending,False,838,filled
I,Misc: Clothing,,774-779,774,779,Melliflear's of Stars,False,1016,filled
I,Misc: Clothing,,780-785,780,785,of Powerlessness,False,1014,filled
I,Misc: Clothing,,786-791,786,791,of Protection,False,1009,filled
I,Misc: Clothing,,792-797,792,797,of Repetition,False,1014,filled
I,Misc: Clothing,,798-803,798,803,Rock,False,1019; 1020,filled
I,Misc: Clothing,,804-809,804,809,of Scintillating Color,False,1015,filled
I,Misc: Clothing,,810-816,810,816,of Scintillating Colors,False,1011,filled
I,Misc: Clothing,,817-822,817,822,of Serration,False,1016,filled
I,Misc: Clothing,,823-828,823,828,of Stars,False,1016,filled
I,Misc: Clothing,,829-834,829,834,Stone,False,356,filled
I,Misc: Clothing,,835-840,835,840,Sulmish of Magical Enhancement:,False,1015,filled
I,Misc: Clothing,,841-846,841,846,Tvashtri's Golden,False,1303,filled
I,Misc: Clothing,,847-852,847,852,of Useful Items,False,1017,filled
I,Misc: Clothing,,853-858,853,858,of Useful Items II,False,1017,filled
I,Misc: Clothing,,859-864,859,864,of Useless Items,False,1017,filled
I,Misc: Clothing,,865-870,865,870,of Vanishing,False,139,filled
I,Misc: Clothing,,871-876,871,876,of Veluna,False,1018,filled
I,Misc: Clothing,,877-883,877,883,of Vermin,False,1018,filled
I,Misc: Clothing,,884-889,884,889,of Warmth,False,499,filled
I,Misc: Clothing,,890-895,890,895,Wizard's,False,1018,filled
I,Misc: Clothing,,896-901,896,901,Yama's,False,371,filled
I,Misc: Clothing,,902-907,902,907,War (AC 1),False,1412,filled
I,Misc: Clothing,,908-913,908,913,War (AC 2),False,1412,filled
I,Misc: Clothing,,914-919,914,919,War (AC 3),False,1412,filled
I,Misc: Clothing,,920-925,920,925,War (AC 4),False,1412,filled
I,Misc: Clothing,,926-931,926,931,War (AC 5),False,1412,filled
I,Misc: Clothing,,932-937,932,937,War (AC 6),False,1412,filled
I,Misc: Clothing,,938-943,938,943,of Elf Summoning,False,822,filled
I,Misc: Clothing,,944-950,944,950,of Mystery,False,1306,filled
I,Misc: Clothing,,951-956,951,956,Tabard of the Mystics,False,1417,filled
I,Misc: Clothing,,957-962,957,962,of Glory,False,546,filled
I,Misc: Clothing,,963-968,963,968,Wizard's,False,1018,filled
I,Misc: Clothing,,969-974,969,974,Veil of X-ray Vision,False,1008,filled
I,Misc: Clothing,,975-980,975,980,of Attraction,False,154,filled
I,Misc: Clothing,,981-986,981,986,of Missile Protection,False,880,filled
I,Misc: Clothing,,987-992,987,992,Greater of Power,False,907,filled
I,Misc: Clothing,,993-1000,993,1000,Lesser of Power,False,907,filled
