table,category,subcategory,roll_display,roll_low,roll_high,name,reroll,page,page_status
S3,Weapons,,65,65,65,Oberon's of Slaying,False,93,filled
S3,Weapons,,66,66,66,of Paralyzation,False,1491,filled
S3,Weapons,,67,67,67,of Penetrating,False,374,filled
S3,Weapons,,68,68,68,of Penetration,False,557,filled
S3,Weapons,,69,69,69,of Perseverance,False,93,filled
S3,Weapons,,70-71,70,71,of Piercing,False,93,filled
S3,Weapons,,72,72,72,of Polymorphing,False,1491,filled
S3,Weapons,,73,73,73,of Pursuit,False,94,filled
S3,Weapons,,74,74,74,Quarrel of Biting (Acid),False,95,filled
S3,Weapons,,75,75,75,Quarrel of Biting (Normal),False,95,filled
S3,Weapons,,76,76,76,Quarrel of Biting (Poison),False,151,filled
S3,Weapons,,77,77,77,Red,False,807,filled
S3,Weapons,,78,78,78,of Refilling,False,374,filled
S3,Weapons,,79,79,79,of Returning,False,527,filled
S3,Weapons,,80,80,80,of Rock Piercing,False,95,filled
S3,Weapons,,81,81,81,of Roping,False,96,filled
S3,Weapons,,82,82,82,of Scent Detection,False,96,filled
S3,Weapons,,83,83,83,of Screaming,False,96,filled
S3,Weapons,,84,84,84,of Screaming II,False,96,filled
S3,Weapons,,85,85,85,of Seeking,False,374,filled
S3,Weapons,,86,86,86,of Seeking II,False,374,filled
S3,Weapons,,87,87,87,of Set,False,97,filled
S3,Weapons,,88-89,88,89,of Signaling,False,633,filled
S3,Weapons,,90,90,90,of Silence,False,704; 705,filled
S3,Weapons,,91,91,91,of Sinking,False,374,filled
S3,Weapons,,92,92,92,of Slaying,False,375,filled
S3,Weapons,,93,93,93,of Slaying II,False,375,filled
S3,Weapons,,94,94,94,of Slaying III,False,375,filled
S3,Weapons,,95,95,95,of Slaying IV,False,375,filled
S3,Weapons,,96,96,96,Snake,False,910,filled
S3,Weapons,,97,97,97,of Speaking,False,375,filled
S3,Weapons,,98,98,98,Stun Bolt,False,100,filled
S3,Weapons,,99,99,99,of Stunning,False,822,filled
S3,Weapons,,100,100,100,Stirge's Bite,False,100,filled
S3,Weapons,,101,101,101,of Teleporting,False,375,filled
S3,Weapons,,102,102,102,of Transporting,False,101,filled
S3,Weapons,,103,103,103,Wooden,False,101,filled
S3,Weapons,,104,104,104,of Wounding,False,1331,filled
S3,Weapons,,105-106,105,106,Arrowhead of Marking,False,101,filled
S3,Weapons,,107,107,107,Agni's Red,False,111,filled
S3,Weapons,,108,108,108,Ama-Tsu-Mara's Vorpal,False,112,filled
S3,Weapons,,109,109,109,Arumdina,False,112,filled
S3,Weapons,,110,110,110,Azuredge,False,112,filled
S3,Weapons,,111,111,111,Brihaspati's,False,114,filled
S3,Weapons,,112,112,112,of Brotherhood,False,114,filled
S3,Weapons,,113,113,113,Callarduran Smoothhands's,False,72,filled
S3,Weapons,,114,114,114,Cursed Battle,False,114,filled
S3,Weapons,,115,115,115,of Cutting,False,115,filled
S3,Weapons,,116,116,116,Deathstriker,False,115,filled
S3,Weapons,,117,117,117,of the Dwarvish Lords,False,115,filled
S3,Weapons,,118,118,118,of Enchantment,False,1512,filled
S3,Weapons,,119,119,119,Frostreaver,False,117,filled
S3,Weapons,,120,120,120,Garl Glittergold's Battle,False,118,filled
S3,Weapons,,121,121,121,Gnarldan's Battle,False,118,filled
S3,Weapons,,122,122,122,Hastseltsi's Hand,False,118,filled
S3,Weapons,,123-124,123,124,Hastseltsi's Hand,False,118,filled
S3,Weapons,,125,125,125,of Hurling,False,118,filled
S3,Weapons,,126,126,126,Lortz's Battle,False,118,filled
S3,Weapons,,127,127,127,Maglubiyet's,False,118,filled
S3,Weapons,,128,128,128,Might of Heroes,False,118,filled
S3,Weapons,,129,129,129,Molydeus's,False,118,filled
S3,Weapons,,130,130,130,Motopua,False,119,filled
S3,Weapons,,131,131,131,Nanna Sin's Black,False,119,filled
S3,Weapons,,132,132,132,Nomog-Geaya's Hand,False,119,filled
S3,Weapons,,133,133,133,Pickaxe of Piercing,False,119,filled
S3,Weapons,,134,134,134,Rocksplitter,False,119,filled
S3,Weapons,,135,135,135,Sampsa's Golden,False,119,filled
S3,Weapons,,136,136,136,Shag's Battle,False,119,filled
S3,Weapons,,137,137,137,Sulward's,False,119,filled
S3,Weapons,,138,138,138,Thor's Kiss,False,120,filled
S3,Weapons,,139,139,139,Throwing,False,120,filled
S3,Weapons,,140,140,140,Thumb Height Man's,False,120,filled
S3,Weapons,,141-142,141,142,Torshorak,False,120,filled
S3,Weapons,,143,143,143,Tunnelrunner's,False,120,filled
S3,Weapons,,144,144,144,Withering Pickaxe,False,122,filled
S3,Weapons,,145,145,145,of the Woodman,False,122,filled
S3,Weapons,,146,146,146,Zebulon's of Leaving,False,122,filled
S3,Weapons,,147,147,147,Zzzzzz's of Snoring,False,122,filled
S3,Weapons,,148,148,148,Heavy,False,,not_in_index
S3,Weapons,,149,149,149,Light,False,374,filled
S3,Weapons,,150,150,150,Medium,False,1099,filled
S3,Weapons,,151,151,151,Bigby's Demanding,False,1146,filled
S3,Weapons,,152,152,152,Magical,False,1284,filled
S3,Weapons,,153,153,153,of Accuracy,False,176,filled
S3,Weapons,,154,154,154,of Distance,False,176,filled
S3,Weapons,,155,155,155,Hawk,False,176,filled
S3,Weapons,,156,156,156,Bombard,False,182,filled
S3,Weapons,,157,157,157,Aasimon,False,202,filled
S3,Weapons,,158-159,158,159,of Accuracy,False,176,filled
S3,Weapons,,160,160,160,Ajagava,False,202,filled
S3,Weapons,,161,161,161,of Anshan,False,202,filled
S3,Weapons,,162,162,162,Black,False,675,filled
S3,Weapons,,163,163,163,Brihaspati's,False,114,filled
S3,Weapons,,164,164,164,of the Centaurs,False,203,filled
S3,Weapons,,165,165,165,Corellon's Long,False,203,filled
S3,Weapons,,166,166,166,Crossbow of Accuracy,False,163,filled
S3,Weapons,,167,167,167,Crossbow of Angling,False,208,filled
S3,Weapons,,168,168,168,Crossbow of Distance,False,208,filled
S3,Weapons,,169,169,169,Crossbow of Enchantment,False,1512,filled
S3,Weapons,,170,170,170,Crossbow of Klee,False,210,filled
S3,Weapons,,171,171,171,Crossbow of Multiplication,False,208,filled
S3,Weapons,,172,172,172,Crossbow of Speed,False,210,filled
S3,Weapons,,173,173,173,Crossbow of Speed II,False,210,filled
S3,Weapons,,174,174,174,Cursed,False,1071; 1072,filled
S3,Weapons,,175,175,175,of Distance,False,176,filled
S3,Weapons,,176-177,176,177,of Doubling,False,204,filled
S3,Weapons,,178,178,178,Eagle,False,959,filled
S3,Weapons,,179,179,179,of Enchantment,False,1512,filled
S3,Weapons,,180,180,180,Firebow,False,204,filled
S3,Weapons,,181,181,181,Fire Teeth,False,205,filled
S3,Weapons,,182,182,182,of the Forest,False,205,filled
S3,Weapons,,183,183,183,Gem,False,529,filled
S3,Weapons,,184,184,184,Goblins' Bane,False,205,filled
S3,Weapons,,185,185,185,Hastsezini's,False,205,filled
S3,Weapons,,186,186,186,Hawk,False,176,filled
S3,Weapons,,187,187,187,Heartseeker,False,1130,filled
S3,Weapons,,188,188,188,of Heartseeking,False,206,filled
S3,Weapons,,189,189,189,of Vampire Slaying,False,210,filled
S3,Weapons,,190,190,190,Heracles's,False,206,filled
S3,Weapons,,191,191,191,Hiatea's Long,False,206,filled
S3,Weapons,,192,192,192,Ice Fang,False,206,filled
S3,Weapons,,193,193,193,Illusory,False,374,filled
S3,Weapons,,194-195,194,195,Indra's,False,206,filled
S3,Weapons,,196,196,196,Iron of Gesen,False,207,filled
S3,Weapons,,197,197,197,Joukahainen's Crossbow,False,208,filled
S3,Weapons,,198,198,198,Last Shot,False,208,filled
S3,Weapons,,199,199,199,of Levitation,False,483,filled
S3,Weapons,,200,200,200,of Lir,False,208,filled
S3,Weapons,,201,201,201,of Marksmanship,False,209,filled
S3,Weapons,,202,202,202,of Neverending Arrows,False,209,filled
S3,Weapons,,203,203,203,Oberon's,False,1386,filled
S3,Weapons,,204,204,204,Odin's,False,1386,filled
S3,Weapons,,205,205,205,Phantom,False,1387,filled
S3,Weapons,,206,206,206,Rudra's,False,209,filled
S3,Weapons,,207,207,207,Sarnge,False,209,filled
S3,Weapons,,208,208,208,Shichi's Daikyu,False,209,filled
S3,Weapons,,209,209,209,Solonor Thelandira's,False,210,filled
S3,Weapons,,210,210,210,of Speed,False,210,filled
S3,Weapons,,211-212,211,212,Underwater Crossbow,False,208,filled
S3,Weapons,,213,213,213,of the Unicorn,False,210,filled
S3,Weapons,,214,214,214,Valis's,False,210,filled
S3,Weapons,,215,215,215,of Vampire Slaying,False,210,filled
S3,Weapons,,216,216,216,of Warning With Curse,False,210,filled
S3,Weapons,,217,217,217,of Warning Without Curse,False,210,filled
S3,Weapons,,218,218,218,Light,False,374,filled
S3,Weapons,,219,219,219,Medium,False,1099,filled
S3,Weapons,,220,220,220,Heavy,False,,not_in_index
S3,Weapons,,221,221,221,Aegir's,False,314,filled
S3,Weapons,,222,222,222,Bronzewood Cudgel,False,314,filled
S3,Weapons,,223,223,223,Daghdha's,False,314,filled
S3,Weapons,,224,224,224,Druid's Cudgel,False,314,filled
S3,Weapons,,225,225,225,Fire's,False,1481,filled
S3,Weapons,,226,226,226,Great Stone,False,314,filled
S3,Weapons,,227,227,227,Grolantor's,False,314,filled
S3,Weapons,,228,228,228,Crutch of Lightning,False,341,filled
S3,Weapons,,229-230,229,230,Abbathor's,False,69,filled
S3,Weapons,,231,231,231,Alignment Detection,False,425,filled
S3,Weapons,,232,232,232,Aphrodite's,False,356,filled
S3,Weapons,,233,233,233,Armor Piercing,False,356,filled
S3,Weapons,,234,234,234,Baravar Cloakshadow's,False,357,filled
S3,Weapons,,235,235,235,of Blackflame,False,357,filled
S3,Weapons,,236,236,236,Blade of Banishing,False,367,filled
S3,Weapons,,237,237,237,Bladestar,False,357,filled
S3,Weapons,,238,238,238,Brandobaris's,False,358,filled
S3,Weapons,,239,239,239,Buckle Knife,False,358,filled
S3,Weapons,,240,240,240,Buckler Knife,False,358,filled
S3,Weapons,,241,241,241,Ceremonial,False,359,filled
S3,Weapons,,242,242,242,Chih-Nii's,False,359,filled
S3,Weapons,,243,243,243,Chill Blade,False,359,filled
S3,Weapons,,244,244,244,of Concealment,False,612,filled
S3,Weapons,,245,245,245,of Defiance,False,359,filled
S3,Weapons,,246,246,246,Dolphins' Bane,False,359,filled
S3,Weapons,,247-248,247,248,of Doomwarding,False,359,filled
S3,Weapons,,249,249,249,Dragon Fang,False,360,filled
S3,Weapons,,250,250,250,Dragonfang,False,360,filled
S3,Weapons,,251,251,251,Elven,False,74,filled
S3,Weapons,,252,252,252,of the Evil Eye,False,360,filled
S3,Weapons,,253,253,253,Eviscerator,False,360,filled
S3,Weapons,,254,254,254,Fang,False,360,filled
S3,Weapons,,255,255,255,Fang of the Nosferatu,False,361,filled
S3,Weapons,,256,256,256,Flying,False,1513,filled
S3,Weapons,,257,257,257,Flying II,False,1513,filled
S3,Weapons,,258,258,258,Freya's Fiery,False,363,filled
S3,Weapons,,259,259,259,Frigga's,False,363,filled
S3,Weapons,,260,260,260,Golemblight,False,363,filled
S3,Weapons,,261,261,261,Grimwald's,False,363,filled
S3,Weapons,,262,262,262,Guardian Blade,False,1373,filled
S3,Weapons,,263,263,263,Hastseltsi's Throwing,False,364,filled
S3,Weapons,,264-265,264,265,Hecate's,False,364,filled
S3,Weapons,,266,266,266,Hornblade (Knife size),False,1375,filled
S3,Weapons,,267,267,267,Hornblade (Dagger size),False,359,filled
S3,Weapons,,268,268,268,of Illusory Metal,False,364,filled
S3,Weapons,,269,269,269,of Impaling,False,364,filled
S3,Weapons,,270,270,270,Iyarim's Flying,False,1513,filled
S3,Weapons,,271,271,271,Jump,False,365,filled
S3,Weapons,,272,272,272,Kiaransalee's,False,365,filled
S3,Weapons,,273,273,273,Knife of Continual Sharpness,True,365,filled
S3,Weapons,,274,274,274,Knife of Sharpness,False,366,filled
S3,Weapons,,275,275,275,Koalinth Slayer,False,366,filled
S3,Weapons,,276,276,276,Loki's Envenomed,False,366,filled
S3,Weapons,,277,277,277,Longtooth,False,366,filled
S3,Weapons,,278,278,278,Mageslayer,False,366,filled
S3,Weapons,,279,279,279,of the Magius,False,1284; 1285,filled
S3,Weapons,,280,280,280,Mervic's,False,366,filled
S3,Weapons,,281,281,281,Nut's Black,False,366,filled
S3,Weapons,,282-283,282,283,of Quickness,False,366,filled
S3,Weapons,,284,284,284,Rabbitslayer,False,367,filled
S3,Weapons,,285,285,285,Random Target,False,367,filled
S3,Weapons,,286,286,286,Resource,False,367,filled
S3,Weapons,,287,287,287,Rust Blade,False,367,filled
S3,Weapons,,288,288,288,Rutterkin Sling Blade,False,368,filled
S3,Weapons,,289,289,289,Sahuagin Dolphin,False,368,filled
S3,Weapons,,290,290,290,of Set,False,97,filled
S3,Weapons,,291,291,291,Soma's,False,368,filled
S3,Weapons,,292,292,292,of Sounding,False,368,filled
S3,Weapons,,293,293,293,Speaking,False,375,filled
S3,Weapons,,294,294,294,Spider Fang,False,369,filled
S3,Weapons,,295,295,295,Sung Chiang's,False,369,filled
S3,Weapons,,296,296,296,of Throwing,False,120,filled
S3,Weapons,,297,297,297,of Throwing II,False,120,filled
S3,Weapons,,298,298,298,Throwing of Returning,False,369,filled
S3,Weapons,,299,299,299,Tooth of Torm,False,369,filled
S3,Weapons,,300-301,300,301,of Truth,False,893,filled
S3,Weapons,,302,302,302,Tufala's Jambiya,False,370,filled
S3,Weapons,,303,303,303,Tvashtri's,False,370,filled
S3,Weapons,,304,304,304,of Vengeance,False,370,filled
S3,Weapons,,305,305,305,of Venom,False,366; 371; 1375,filled
S3,Weapons,,306,306,306,Werebane,False,371,filled
S3,Weapons,,307,307,307,Xochiquetzal's,False,371,filled
S3,Weapons,,308,308,308,Yama's,False,371,filled
S3,Weapons,,309,309,309,of Biting,False,85,filled
S3,Weapons,,310,310,310,of Blinking,False,240,filled
S3,Weapons,,311,311,311,of Branding,False,372,filled
S3,Weapons,,312,312,312,of Charming,False,1321,filled
S3,Weapons,,313,313,313,of Climbing,False,1043,filled
S3,Weapons,,314,314,314,of Curing,False,751,filled
S3,Weapons,,315,315,315,Death,False,1478,filled
S3,Weapons,,316,316,316,Death II,False,1478,filled
S3,Weapons,,317-318,317,318,of Disarming,False,88,filled
S3,Weapons,,319,319,319,of Dispelling,False,1277,filled
S3,Weapons,,320,320,320,of Flying,False,1513,filled
S3,Weapons,,321,321,321,of Homing,False,373,filled
S3,Weapons,,322,322,322,of the Hornets' Nest,False,373,filled
S3,Weapons,,323,323,323,Illusory Missiles,False,91,filled
S3,Weapons,,324,324,324,of Light,False,374,filled
S3,Weapons,,325,325,325,of Lighting,False,374,filled
S3,Weapons,,326,326,326,of Penetrating,False,374,filled
S3,Weapons,,327,327,327,of Refilling,False,374,filled
S3,Weapons,,328,328,328,of Screaming,False,96,filled
S3,Weapons,,329,329,329,of Seeking,False,374,filled
S3,Weapons,,330,330,330,of Sinking,False,374,filled
S3,Weapons,,331,331,331,of Slaying,False,375,filled
S3,Weapons,,332,332,332,of Speaking,False,375,filled
S3,Weapons,,333,333,333,of Stunning,False,822,filled
S3,Weapons,,334,334,334,Svirfnebli,False,375,filled
S3,Weapons,,335-336,335,336,of Teleporting,False,375,filled
S3,Weapons,,337,337,337,of Transporting,False,101,filled
S3,Weapons,,338,338,338,of Wounding,False,1331,filled
S3,Weapons,,339,339,339,Discus of Disenchantment,False,767,filled
S3,Weapons,,340,340,340,Dimensional Mine,False,447,filled
S3,Weapons,,341,341,341,Dimensional Mine II,False,447,filled
S3,Weapons,,342,342,342,Ellister's Dimensional Mine,False,447,filled
S3,Weapons,,343,343,343,Helm Bomb,False,574; 584,filled
S3,Weapons,,344,344,344,Spelljamming Mine,False,448,filled
S3,Weapons,,345,345,345,Wethilion's Time Bomb,False,449,filled
S3,Weapons,,346,346,346,Bael's Morning Star,False,675,filled
S3,Weapons,,347,347,347,Bargrivyek's,False,485,filled
S3,Weapons,,348,348,348,Battle Star,False,485,filled
S3,Weapons,,349,349,349,of the Desert Kings,False,485,filled
S3,Weapons,,350,350,350,Dragonflail,False,487,filled
S3,Weapons,,351,351,351,Fleeting,False,487,filled
S3,Weapons,,352,352,352,Morning Star of Detection,False,488,filled
S3,Weapons,,353-354,353,354,Multiple Rod of Dancing,False,488,filled
S3,Weapons,,355,355,355,Osiris's Round,False,1288,filled
S3,Weapons,,356,356,356,Pharaoh's,False,488,filled
S3,Weapons,,357,357,357,Gnomish Sweeper,False,546,filled
S3,Weapons,,358,358,358,Aegis-Fang,False,551,filled
S3,Weapons,,359,359,359,Air,False,697,filled
S3,Weapons,,360,360,360,Colgomere's of Thunderbolts,False,552,filled
S3,Weapons,,361,361,361,Delzoun's Fist,False,552,filled
S3,Weapons,,362,362,362,Dwarf Thrower,False,552,filled
S3,Weapons,,363,363,363,Dwarf Thrower II,False,552,filled
S3,Weapons,,364,364,364,Flandal Steelskin's,False,58,filled
S3,Weapons,,365,365,365,Gaerdal Ironhand's,False,553,filled
S3,Weapons,,366,366,366,Goibhniu's War,False,554,filled
S3,Weapons,,367,367,367,Hephaestus's,False,554,filled
S3,Weapons,,368,368,368,Kostchtchie's,False,556,filled
S3,Weapons,,369,369,369,Kostchtchie's II,False,556,filled
S3,Weapons,,370-371,370,371,of Lull,False,,not_in_index
S3,Weapons,,372,372,372,Mallet of Luck,False,556,filled
S3,Weapons,,373,373,373,Maul of the Titans,False,556,filled
S3,Weapons,,374,374,374,Mjolnir II,False,557,filled
S3,Weapons,,375,375,375,of Nailing,False,557,filled
S3,Weapons,,376,376,376,Nai No Kami's,False,557,filled
S3,Weapons,,377,377,377,of Penetration,False,557,filled
S3,Weapons,,378,378,378,Runehammer,False,568,filled
S3,Weapons,,379,379,379,of Silence,False,704; 705,filled
S3,Weapons,,380,380,380,Storm,False,681,filled
S3,Weapons,,381,381,381,Stronmaus's of Thunderbolts,False,551; 558,filled
S3,Weapons,,382,382,382,of Thunderbolts,False,551; 558,filled
S3,Weapons,,383,383,383,of Vengence,False,558,filled
S3,Weapons,,384,384,384,of Vitroin,False,558,filled
S3,Weapons,,385,385,385,Whelm,False,559,filled
S3,Weapons,,386,386,386,Winged,False,559,filled
S3,Weapons,,387,387,387,Magical,False,1284,filled
S3,Weapons,,388-389,388,389,Accelerator,False,25; 596,filled
S3,Weapons,,390,390,390,Ballista,False,150,filled
S3,Weapons,,391,391,391,Bombard,False,182,filled
S3,Weapons,,392,392,392,Catapult,False,266,filled
S3,Weapons,,393,393,393,Great Bombard,False,675; 681,filled
S3,Weapons,,394,394,394,Greek Fire,False,1481,filled
S3,Weapons,,395,395,395,Jettison Medium,False,624,filled
S3,Weapons,,396,396,396,Cursed,False,1071; 1072,filled
S3,Weapons,,397,397,397,of Distance,False,176,filled
S3,Weapons,,398,398,398,Hruggek's of Lightning,False,623,filled
S3,Weapons,,399,399,399,Huitzilopochtli's,False,623,filled
S3,Weapons,,400,400,400,of Lightning,False,633,filled
S3,Weapons,,401,401,401,of Piercing,False,93,filled
S3,Weapons,,402,402,402,Sunbolt,False,624,filled
S3,Weapons,,403,403,403,Light Magical,False,374,filled
S3,Weapons,,404,404,404,Medium Magical,False,1284,filled
S3,Weapons,,405,405,405,Heavy Magical,False,1284,filled
S3,Weapons,,406-407,406,407,Light Magical II,False,374,filled
S3,Weapons,,408,408,408,Medium Magical II,False,1284,filled
S3,Weapons,,409,409,409,Heavy Magical II,False,1284,filled
S3,Weapons,,410,410,410,Anhur's,False,647,filled
S3,Weapons,,411,411,411,Copper,False,321,filled
S3,Weapons,,412,412,412,Death,False,1478,filled
S3,Weapons,,413,413,413,Footman Dragonlance,False,648,filled
S3,Weapons,,414,414,414,Mounted Dragonlance,False,649,filled
S3,Weapons,,415,415,415,of Fire,False,1481,filled
S3,Weapons,,416,416,416,Hastsezini's Lance of,False,650,filled
S3,Weapons,,417,417,417,Izanagi's,False,648,filled
S3,Weapons,,418,418,418,Lesser Footman's Dragonlance,False,649,filled
S3,Weapons,,419,419,419,Lesser Mounted Dragonlance,False,649,filled
S3,Weapons,,420,420,420,of Piercing,False,93,filled
S3,Weapons,,421,421,421,Puchan's Golden,False,649,filled
S3,Weapons,,422,422,422,Tribal,False,649,filled
S3,Weapons,,423-424,423,424,True Dragonlance,False,649,filled
S3,Weapons,,425,425,425,Venom,False,366; 371; 1375,filled
S3,Weapons,,426,426,426,Wind's,False,466,filled
S3,Weapons,,427,427,427,Astral Deva,False,675,filled
S3,Weapons,,428,428,428,Bael's Morning Star,False,675,filled
S3,Weapons,,429,429,429,Berronar Truesilver's,False,675,filled
S3,Weapons,,430,430,430,Black,False,675,filled
S3,Weapons,,431,431,431,of Crushing,False,675,filled
S3,Weapons,,432,432,432,of Darkness,False,1477,filled
S3,Weapons,,433,433,433,Diamond,False,205,filled
S3,Weapons,,434,434,434,of Disruption,False,676,filled
S3,Weapons,,435,435,435,Driver,False,676,filled
S3,Weapons,,436,436,436,Expeller,False,676,filled
S3,Weapons,,437,437,437,Great Golden of the North,False,675; 681,filled
S3,Weapons,,438,438,438,Great Holy Icon,False,675; 681,filled
S3,Weapons,,439,439,439,Hruggek's Morning Star,False,677,filled
S3,Weapons,,440,440,440,Ironstar,False,677,filled
S3,Weapons,,441-442,441,442,Mace-Wand,False,1480,filled
S3,Weapons,,443,443,443,Memnor's Morning Star,False,677,filled
S3,Weapons,,444,444,444,Muamman Duathal's,False,677,filled
S3,Weapons,,445,445,445,Nebulun's,False,677,filled
S3,Weapons,,446,446,446,Nightbringer,False,678,filled
S3,Weapons,,447,447,447,of Pain,False,678,filled
S3,Weapons,,448,448,448,Raiden's,False,678,filled
S3,Weapons,,449,449,449,Shadowcaster,False,678,filled
S3,Weapons,,450,450,450,Skull,False,705,filled
S3,Weapons,,451,451,451,of Spellwarding,False,678,filled
S3,Weapons,,452,452,452,of St. Cuthbert,False,679; 670,filled
S3,Weapons,,453,453,453,of St. Cuthbert II,False,679; 670,filled
S3,Weapons,,454,454,454,of St. Cuthbert III,False,679; 670,filled
S3,Weapons,,455,455,455,Staff-Mace,False,1278; 1279; 1280,filled
S3,Weapons,,456,456,456,Storm Star,False,681,filled
S3,Weapons,,457,457,457,Tadrond's,False,681,filled
S3,Weapons,,458,458,458,Undeadbane,False,681,filled
S3,Weapons,,459-460,459,460,Undeadbane II,False,681,filled
S3,Weapons,,461,461,461,Varuna's,False,682,filled
S3,Weapons,,462,462,462,Warstar of the Manticore,False,682,filled
S3,Weapons,,463,463,463,Dumathoin's,False,709,filled
S3,Weapons,,464,464,464,of the Titans,False,99,filled
S3,Weapons,,465,465,465,Ashley's of Entrapment,False,755,filled
S3,Weapons,,466,466,466,Drag,False,756,filled
S3,Weapons,,467,467,467,of Entrapment,False,234,filled
S3,Weapons,,468,468,468,of Fishing,False,821,filled
S3,Weapons,,469,469,469,Hare,False,756,filled
S3,Weapons,,470,470,470,Hiatea's of Weakness,False,1006,filled
S3,Weapons,,471,471,471,Hiatea's of Feeblemind,False,756,filled
S3,Weapons,,472,472,472,Hiatea's of Petrification,False,1079,filled
S3,Weapons,,473,473,473,of Landing,False,757,filled
S3,Weapons,,474,474,474,Loyal of Restraint,False,757,filled
S3,Weapons,,475,475,475,of Plenty,False,269,filled
S3,Weapons,,476-477,476,477,of Profit,False,757,filled
S3,Weapons,,478,478,478,Safety,False,995,filled
S3,Weapons,,479,479,479,of Snaring,False,757,filled
S3,Weapons,,480,480,480,of Snaring II,False,757,filled
S3,Weapons,,481,481,481,of Sneering,False,758,filled
S3,Weapons,,482,482,482,of Spirit Snaring,False,758,filled
S3,Weapons,,483,483,483,Webnet,False,758,filled
S3,Weapons,,484,484,484,Webnet II,False,758,filled
S3,Weapons,,485,485,485,of Worth,False,758,filled
S3,Weapons,,486,486,486,Noisesome Spirit Chaser,False,760,filled
S3,Weapons,,487,487,487,Magical,False,1284,filled
S3,Weapons,,488,488,488,of Wondrous Transformation,False,43,filled
S3,Weapons,,489,489,489,Flash,False,809,filled
S3,Weapons,,490,490,490,Flash II,False,809,filled
S3,Weapons,,491,491,491,Baphomet's Bardiche,False,841,filled
S3,Weapons,,492,492,492,Belial's Military Fork,False,841,filled
